m1,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
2012-11,0.0156083373727581,0.0144832741543636,0.0141398929049531,0.0141966190710651,0.0124228278873663,0.0097413974349989,0.0108497961743493,0.0123381653203496,0.0108221777709391,0.01162739484695,0.0,0.0064583617592213,0.010320019846192,0.0111286032245806,0.0122932745314222,0.0124596972512159,0.0131555660433012,0.0155958411090375,0.0199784017278617,0.0193739608183329,0.0198042340086501,0.0225558349356604,0.023784050695416,0.0268511654723663,0.0257103086874641,0.0256275693168897,0.0267335691371226,0.02929203539823,0.0291891891891891,0.0287116791701398,0.0272933379839553,0.0239029611130931,0.0314170496108037,0.043212201092073,0.0473611658133123,0.0445613338626439,0.0410932721712538,0.0431332655137334,0.0407921962754951,0.0397796817625459,0.0417266187050359,0.0461600080104135,0.0429846691247816,0.0457036500878916,0.0445812546438806,0.0444210526315789,0.0410211651756491,0.04917139119058,0.048141442113111,0.0658836091831286,0.0969291832045122,0.098438026744578,0.1007488087134104,0.0933420365535248,0.0865870710982037,0.088991888760139,0.0939207253283738,0.1084038353073886,0.1103412073490813,0.1007144503341783,0.0967880085653104,0.107084973373466,0.098712953123155,0.096041692517682,0.097086247086247,0.0915983857160327,0.0978670012547051,0.0969074746463002,0.0917525773195876,0.092160080797879,0.092285788247476,0.0858408232382441,0.0842244224422442,0.0901464713715046,0.0876807851239669,0.0882512918139787,0.091441012382637,0.0923097715907555,0.0949925363007192,0.0944674965421853,0.0955819881053526,0.0989467849223946,0.0968560552657549,0.0954721477509681
2012-12,0.0186790505675954,0.0204344807062791,0.0176112998390845,0.0168769030013049,0.0149086245591535,0.0116331096196868,0.0116576819407008,0.0155066933187958,0.0149202341329048,0.0175173348626244,0.0176467912857597,0.0,0.0087835451977401,0.0110458402369834,0.0117414796342477,0.0126873074714144,0.0138435565559932,0.015183146707155,0.0206753516106034,0.0198396239458039,0.0209393630943725,0.0238300315819695,0.024069849760088,0.0276411337549777,0.0275200748421298,0.0271409305461901,0.0277248172863044,0.0317596566523605,0.028164116828929,0.0312611647016791,0.0274426508071367,0.0245809085381742,0.0316965921582997,0.0424532645731651,0.0460214637919365,0.0441689267725687,0.040249697195565,0.0426950636942675,0.0404390525707683,0.040406050955414,0.0434519608831535,0.0441643509329098,0.0406262005378409,0.0441146574507013,0.0448312236286919,0.044139079741828,0.0418454935622317,0.0463597430406852,0.0486571879936808,0.06624,0.0967842973480893,0.0983123796579454,0.1013399391960364,0.0961142980842082,0.0896261984272325,0.0908566816557131,0.0950995227563729,0.1125,0.1133530530319036,0.0978610855565777,0.0957230142566191,0.1062463514302393,0.1001791044776119,0.0953326713008937,0.0978299120234604,0.0920290747813231,0.1015170670037926,0.1018987341772151,0.0942019543973941,0.0984045947670708,0.0918727915194346,0.092522013405178,0.0938623352416455,0.0931071333155223,0.0883470966050596,0.0917768989499522,0.0973669775095995,0.0985396478777125,0.0985160758450123,0.0992013451029844,0.102324913892078,0.10478745939839,0.095530486934171,0.1001796945193171
2013-01,0.0176793334688071,0.0184784745429526,0.0177525297354873,0.016686945941248,0.0140675241157556,0.0119092202831248,0.0134632298220688,0.015998540057181,0.017426115624632,0.0178784266984505,0.0206896551724137,0.0080773305084745,0.0,0.0064508021614376,0.008976335116511,0.0095892305564519,0.0108783239323126,0.0131046664007748,0.0169659514925373,0.0174620185336947,0.0194265185283746,0.022007620549205,0.0222943722943722,0.0260103181427343,0.0247857800439062,0.026076923076923,0.0245764560459536,0.0288046464170787,0.0276015228426395,0.0270136715532861,0.0258661232168051,0.0215286114445778,0.0286750442776419,0.0411086624851669,0.0474026552615165,0.0412028725314183,0.0388647404755816,0.0401096391046139,0.0403986945400017,0.0391618629334797,0.0413474850023073,0.0441497093023255,0.0410717433456724,0.0457302846476901,0.0446645305369453,0.0449942682460833,0.0426811237062592,0.0491610244333235,0.0493767513769446,0.068632284784538,0.0945555983070411,0.0978294734655727,0.0993157785610615,0.0927752864972596,0.0892325996430696,0.0917225950782997,0.0946222653303157,0.1110643225602695,0.1146802467926745,0.0985001595574938,0.0969241420235387,0.1040505786540934,0.0988685048884983,0.0971402107213152,0.0955483170466883,0.095,0.1023787313432835,0.1001172332942555,0.0967859308671922,0.0968614082520277,0.0966294859359844,0.0927217125382263,0.0941638057871505,0.0967106073672539,0.0862193362193362,0.0913937547600914,0.0948747297469159,0.0977805960684844,0.1020614645251043,0.0982756385323479,0.1002389803505045,0.1038466587895497,0.0951685691531722,0.1011888305225324
2013-02,0.0183226087904896,0.0185165812323464,0.0172235294117647,0.0194534506716072,0.0160901738082946,0.0129306882981286,0.0160228270412642,0.0188480295241861,0.019707242887016,0.0218119818919395,0.0244286412246892,0.0124516744489631,0.0082101118418296,0.0,0.007884468401786,0.0101535836177474,0.0100913482232531,0.0131658016935263,0.0168577208361429,0.0162270572505165,0.0207532667179093,0.0219668592470319,0.0220537080840406,0.0268735281894999,0.0255102040816326,0.0270349907918968,0.0239382239382239,0.0298960467410273,0.0274594261979847,0.0262441990718514,0.0271838729383017,0.0246797875663855,0.0311252342540536,0.0435967302452316,0.0472162278808804,0.0420540446607003,0.0394196091587687,0.0409413854351687,0.0405405405405405,0.0408144958736993,0.0419985517740767,0.0460108996694362,0.0401113721395632,0.0430127376776813,0.0423680183626625,0.0407355021216407,0.0429513282916424,0.0461718293395675,0.0488854874198794,0.0637824235385211,0.09613196814562,0.096760883020425,0.0979827089337175,0.0919665937562139,0.0860108749382105,0.0923866552609067,0.0922298751614291,0.1120752744380554,0.114665883964387,0.0979912849399511,0.0971947846700908,0.106928999144568,0.100447158905006,0.0963260619977037,0.0980626904658249,0.0947894199114541,0.0988100793280448,0.1026785714285714,0.0941019740825965,0.0966494845360824,0.0973955178679588,0.0923002186057809,0.0940149932407521,0.0986176252777092,0.0872100085023685,0.0924980862464914,0.0988334828868093,0.0962438345769571,0.0989799773328296,0.1006183973202782,0.1016113996537488,0.1035568972306077,0.0988387437318553,0.1047250621718706
2013-03,0.0193158519477716,0.020698980653214,0.0178823529411764,0.0185990561672989,0.01493046668373,0.0132190354109918,0.0147454056802498,0.0183353119641208,0.0181737023338859,0.0210513866713973,0.0239801543550165,0.0119492934330839,0.0099737056850122,0.0068385695321613,0.0,0.0063192300708189,0.0079291438211725,0.0108200734394124,0.014170659598328,0.0149552454550508,0.017552071144395,0.0190531513215219,0.0214398985093561,0.022010783380907,0.020866366461597,0.024393586405372,0.0225904589293805,0.0264193367060146,0.0262519617634469,0.0262905957728846,0.0254135867652235,0.0222045995241871,0.0291093301073642,0.0403084204901137,0.045556805399325,0.0393461014504367,0.0395339805825242,0.0419275123558484,0.0397526501766784,0.0393081761006289,0.0406483581086755,0.0427626137303556,0.0387646774971851,0.0415566720599506,0.0438112199465716,0.042182968626417,0.0424916372841515,0.048112778535698,0.0496162769944672,0.0680401192735158,0.0958194273669418,0.0957762666411263,0.1004583651642475,0.0928250710162191,0.0896425297891842,0.0947099813524389,0.0934793429566948,0.1121695178849144,0.1159207630227439,0.0999501743896362,0.0960436309853947,0.1027588964414234,0.0989827060020345,0.0976575034763076,0.0942329057670942,0.0932346723044397,0.0987843609681305,0.0988563888277985,0.0944595821980018,0.0923979196636051,0.0911671207992733,0.0916905444126074,0.0893828875767048,0.0948405797101449,0.088705109323666,0.0908226343319067,0.0969747698194427,0.0924510272336359,0.0964128232630199,0.0953185328185328,0.0994882037198851,0.1009366526990387,0.0953091949732487,0.0986816342514032
2013-04,0.0203742203742203,0.0214739389051315,0.0201073605677372,0.0181915942288735,0.0162513542795232,0.0152761457109283,0.0168988192038464,0.0215882806476484,0.0196421869135493,0.023798467610866,0.0274331930706595,0.0157155536991594,0.0137845189248997,0.0102815699658703,0.0074087524968222,0.0,0.0068074225094163,0.0103062302006335,0.0139891097436805,0.0155106818846941,0.0179172492361866,0.0189473684210526,0.0203721618391851,0.0227182595886918,0.0234454064994939,0.0262436826401997,0.0225345700790986,0.0262750201400508,0.0265564877310288,0.0271788840977394,0.0261780104712041,0.0222816399286987,0.0284640171858216,0.0406729275048983,0.0462916874066699,0.040427807486631,0.0380625214702851,0.0430067866627323,0.0385767256132344,0.0410150486869283,0.0392565055762081,0.0419056021173356,0.0386278262102204,0.0422386483632523,0.0445455258411105,0.0434984880204698,0.0415676959619952,0.0450263452019798,0.049578388507183,0.0749822035909198,0.1058555133079847,0.1062624916722185,0.1048400602914084,0.102381143269462,0.0903847673224302,0.0974209579299117,0.0974076983503535,0.1151735202229164,0.1245386729485669,0.1056374674761491,0.1017504595955559,0.1107838891294932,0.1052444759960954,0.1037946428571428,0.1029758268609826,0.0992907801418439,0.1051832162521359,0.1041169166109466,0.0969988230678697,0.0986968187044844,0.0981661272923408,0.0966546474358974,0.0963855421686747,0.0977231513197662,0.094445538703959,0.0951937020923969,0.0989010989010989,0.0979333264098037,0.1007059800664451,0.1015839493136219,0.1063043478260869,0.1063534436732514,0.1007341826819261,0.1022418478260869
2013-05,0.0193763919821826,0.022830556156676,0.0190995907230559,0.0182341650671785,0.0178317955997161,0.0156081361560813,0.0174488567990373,0.0225522552255225,0.0213603898271143,0.024355211390745,0.0289658427231431,0.017388857625211,0.0160656728444802,0.0103783059926347,0.0098270771826233,0.0067037561767856,0.0,0.0080980852191023,0.012607307261643,0.0127014918479515,0.0162783751493428,0.0192688725975827,0.0197803398721381,0.0217962760131434,0.0224015812880909,0.0232682060390763,0.0236812570145903,0.0270891280686902,0.0284272704897858,0.0268995410504844,0.0251859982924746,0.0219911033143286,0.0272149384187524,0.0413245033112582,0.043098020009795,0.041503359462486,0.0386024423337856,0.0425052677468575,0.0393191249912077,0.0394249618819429,0.0397573631513556,0.0440535039255597,0.0381073806488171,0.0416355210046344,0.0440925322154944,0.0452474712377422,0.0421705919796308,0.0467050543825975,0.0504082914572864,0.0740947519540596,0.0996518375241779,0.1009461057611083,0.1032804765500461,0.0965701775723668,0.0922619047619047,0.0965063991698374,0.0965105036477103,0.114480144715307,0.1176849392256298,0.1002532529910051,0.0983780259189828,0.1067578227714961,0.0998018375067555,0.1005271084337349,0.0986936292054402,0.0964069062062529,0.102588778750842,0.1017686285879965,0.0955515659285856,0.0992733699921445,0.0966964554674164,0.0955136012992285,0.0964311279271909,0.0983640292211132,0.0935801972227812,0.0964986289812275,0.1016895122728721,0.0976150274377374,0.1003901718865337,0.0974012027491409,0.1042564953012714,0.1044776119402985,0.0998125068931289,0.1027413038470398
2013-06,0.020522161505768,0.0205649450419572,0.0204168893639764,0.0191056057106865,0.0177138383245253,0.0143989793128588,0.0158994422708732,0.0212539851222104,0.0200148809523809,0.0259274873524451,0.0309250866435617,0.018915670272664,0.0170930431314455,0.0121824638077028,0.0112607099143206,0.0090813093980992,0.006054643154469,0.0,0.0087244742456568,0.011869831955188,0.0139203148057058,0.0161049806143751,0.0167317959161208,0.0204442479832025,0.0191976918382067,0.0225045372050816,0.0208142201834862,0.0243661100803957,0.0250922971028095,0.0220162224797219,0.022708890686244,0.0209745491750863,0.0261645595294435,0.036542132533406,0.0418990418990419,0.038874091138147,0.0383590462833099,0.0381236038719285,0.0376756991740327,0.0380988023952095,0.039467749210645,0.0418566410045593,0.0392214040971057,0.0419909083904769,0.0431874949641447,0.0449716431024842,0.041372516828107,0.0467374310869744,0.0511303784134186,0.069932376711199,0.0997425997425997,0.099446079279903,0.1034602677795166,0.0980112444407149,0.0926219258024176,0.0968845669007743,0.0972438421389982,0.1144372527867673,0.119148217001859,0.1009325287986834,0.096167008898015,0.1095788986580287,0.101927073493293,0.0983395928049021,0.0989969063466766,0.0943046615954749,0.1039773874419543,0.10450177035913,0.0979902113922732,0.0963424601552922,0.0970195914964568,0.0946218309112124,0.094580119965724,0.097077922077922,0.0926318018208765,0.0948581560283687,0.0991606043648573,0.0953593974969542,0.0975149767029065,0.0954762446010456,0.1026208503203261,0.1063288210112229,0.0999063012415085,0.1027430810678422
2013-07,0.0249304126830448,0.0249346948468297,0.0236111111111111,0.0241232731137088,0.0196426808804658,0.017750390876483,0.0201347865879024,0.0247250663632916,0.0232086525461919,0.0295244854506742,0.033207343412527,0.019962408451617,0.019472947761194,0.0142728703079343,0.0144255275767152,0.0107131789809199,0.0087504665533114,0.0068576653459311,0.0,0.0081074994369792,0.0115670013094718,0.0145031655516142,0.0157733460591751,0.0201220434716828,0.0197117098762288,0.021467104165508,0.0205857385398981,0.0241995319901832,0.0247622361401067,0.0226907271752724,0.023880255941499,0.0201758008377086,0.0266365121246387,0.038466397170288,0.0442649218854319,0.0413498732826463,0.0378577427482395,0.0411063357826147,0.0378787878787878,0.0408391608391608,0.0386643233743409,0.0428829580205727,0.0391380236305048,0.0424268441010231,0.0444344366884335,0.0458128811542466,0.0445889101338432,0.048076923076923,0.0519933303016522,0.0715992292870905,0.1008939974457215,0.1031829594233417,0.1053779069767441,0.0967641081757073,0.0935018885377322,0.0981897055143071,0.0973225669358266,0.1152939194879568,0.1219377272008851,0.1054511438047453,0.1007240035006762,0.1123799636646768,0.1046982227696639,0.1049995362211297,0.105009633911368,0.1043826150209129,0.108133610115116,0.1065122460603759,0.0992261729846214,0.0990982348426707,0.0987448519317513,0.0989852765618782,0.0989098909890989,0.1025796661608497,0.0984108182805251,0.099362271137626,0.1020683920590375,0.101954732510288,0.1026988051091883,0.1009367435006841,0.1067961165048543,0.1073002902913665,0.104947035055149,0.1072319201995012
2013-08,0.027615910818343,0.0276050733648346,0.025881555153707,0.0247203579418344,0.0201550387596899,0.0178990610328638,0.0206822455009401,0.024880460329038,0.0236346215266687,0.0291432049916298,0.0323863225619894,0.0225356007189271,0.0224421610035932,0.0164093837364774,0.0154556068271529,0.011608623548922,0.0107616276384462,0.0095581043833911,0.0076946175212071,0.0,0.0084326953247568,0.0121889283900457,0.0134681748466257,0.0155087753415333,0.0172558300054232,0.0192007744850212,0.0197324241954646,0.0220629098588418,0.0229033535033648,0.0217391304347826,0.0217354580775944,0.0202543299384314,0.0255407552242453,0.0365853658536585,0.0421816754953894,0.0411641321447299,0.036332400101807,0.0383010737979618,0.0369310620175672,0.0386153633981519,0.0391108023619312,0.0420936028800886,0.0382591093117408,0.0415,0.0425547771650022,0.045360367026787,0.0440849497814919,0.0473599509540961,0.0527432555319793,0.074071201427131,0.1016485603585808,0.1034678794769755,0.1047518821338946,0.0946020706551805,0.0911949685534591,0.0958927215990554,0.0987813250944043,0.1122666439348734,0.1194746957078795,0.1019141231246766,0.1012309685779073,0.1100612423447069,0.1019933851792258,0.1020159399906235,0.1016888888888888,0.1028655400440852,0.1070406410990269,0.1044776119402985,0.1006073667711598,0.0998751560549313,0.0981192158423723,0.1009368389241462,0.0994620927636252,0.1034800409416581,0.0977091633466135,0.0974444213588198,0.1011823794077639,0.0997493210779193,0.1039028983990792,0.1026761914916302,0.108054358634405,0.1077529566360052,0.1043121605143553,0.1049877921171956
2013-09,0.0251215559157212,0.0268456375838926,0.0229926137717417,0.0247130475521199,0.0195950359242325,0.018755152514427,0.021073521073521,0.0254208175884575,0.0247027298609948,0.0285052698818268,0.033993474466955,0.0238476079685909,0.0244162065065531,0.0170381757622341,0.0155043295108822,0.0121174460152244,0.0120469932297889,0.0105755041810132,0.0103448275862068,0.008001255098839,0.0,0.0097286615489853,0.0123628219484882,0.0163941996859702,0.0163329072574918,0.0190550363447559,0.0182000501378791,0.0234240069084628,0.0224220224220224,0.021618530168716,0.0221418636995827,0.0204186391376261,0.0247275775356244,0.0352560185750947,0.0401464542651593,0.0374376578793963,0.0343398832318413,0.0377077983511285,0.0345641765593231,0.0355854936381574,0.0352762849662394,0.0388109000825763,0.0364149422198333,0.0400198680195841,0.0404270986745213,0.0410494509543813,0.0404769137302551,0.0415867413488836,0.0478310071671067,0.0663229976148341,0.0950120554550934,0.0957127806143123,0.096515397082658,0.0878955696202531,0.0882929506782717,0.0915991902834008,0.091072498502097,0.1042448005455165,0.1128410914927768,0.0986024844720497,0.0960019345477994,0.1072709773383498,0.1004472271914132,0.0981726645534215,0.0969637610186092,0.0970604547975596,0.1049045013916882,0.1015437721737462,0.0930071999210967,0.098447594253206,0.0959992057976769,0.0989456609894566,0.0943281154706241,0.0982280036873911,0.0932689405372774,0.0942089802769618,0.0996309963099631,0.0986883858684154,0.0996313849394418,0.0987734021949645,0.1052690208310125,0.1080074487895716,0.1037851037851037,0.1015968525804212
2013-10,0.0237097196751375,0.0280219080371927,0.0235903337169159,0.0242646217237037,0.0230094178082191,0.0183282980866062,0.0207369005739677,0.0249727646023631,0.0231926967678263,0.0290159471022948,0.033427007839077,0.0241889175997703,0.0237813690710813,0.0180306012316678,0.0169619517862329,0.013966623876765,0.0135724192589657,0.0111840143155383,0.0124376992501459,0.0093533096326392,0.0065364444782245,0.0,0.0092211178715845,0.012289225492998,0.0137896028086798,0.0163643992726933,0.0157562548245016,0.0198102132655057,0.0196186653286502,0.0183155917345021,0.0207526004487048,0.0171745732537438,0.0225691591344837,0.033257705716341,0.0372262345135341,0.0346178967994774,0.0324361628709454,0.035189529571552,0.0326572497887238,0.0331898434088215,0.0357142857142857,0.038554064320081,0.0365116565930677,0.0382331832713512,0.037649281425005,0.0402842013539781,0.0399694677676774,0.0428911279037223,0.0467044355395882,0.066488237779969,0.0915862068965517,0.0950397858258347,0.0943396226415094,0.0879417122040072,0.085552285939855,0.0904398736615052,0.0906040268456375,0.1048848353686814,0.113699228417528,0.0961659829599242,0.0961438827621937,0.1068015291494106,0.0973017170891251,0.0937366487225497,0.0926211543144735,0.0900305188199389,0.1000877963125548,0.0966077985661829,0.0948197790255388,0.0927835051546391,0.0909918936150833,0.0923646459972235,0.0927710843373494,0.0948203453103126,0.0881681132937414,0.0922074187673727,0.0943978401311348,0.0957528957528957,0.0946510047568197,0.0960574181496411,0.1021488949994907,0.1031864948556587,0.0978844012551877,0.0986307231493367
2013-11,0.0254175744371822,0.0266402153889754,0.0246330567964262,0.026031746031746,0.0216133223101452,0.0171631048610342,0.0209847476712048,0.0238583410997204,0.0234733174399413,0.0294731351069379,0.0336597810879763,0.0228899551640053,0.0219336219336219,0.0179490747182412,0.0159847764034253,0.0142832754794286,0.0120758428501174,0.0115581484946887,0.0128095644748078,0.0109279141104294,0.0097648376259798,0.0092967008049582,0.0,0.0085587127695994,0.0100872859025032,0.0124931356397583,0.0149827992033315,0.0181390332385527,0.0180580075662042,0.0167621249540223,0.0180016600954554,0.0164709632856915,0.0215240118521831,0.0333182486706641,0.0333432746793915,0.0321881956560977,0.0312371557747636,0.0315261673456596,0.032031538745842,0.0315387065944568,0.0339147915180597,0.033946618294895,0.0319882518196909,0.0359948962460546,0.0374171029668411,0.0374484734157758,0.0383230082120731,0.0413653456754411,0.0464799828117166,0.0645755099035417,0.0929828372800347,0.0939905154318588,0.094762899357933,0.0888212927756654,0.0866231399939265,0.08961766377141,0.0932753099597668,0.1042546281260149,0.111826967326277,0.097119341563786,0.0960923484907573,0.1048339638503572,0.099596462608397,0.0932721712538226,0.0965280754393484,0.0930232558139534,0.1005524861878453,0.10182960635742,0.0945447669471494,0.0922560805143975,0.0936512496409077,0.09325765730502,0.0908288376655223,0.0983313468414779,0.0915718868474774,0.091452298966984,0.0924997441931853,0.0962544894817855,0.096837333882765,0.0966929133858267,0.0996201844818231,0.1039140608381195,0.0971769815418023,0.0974920921825576
2013-12,0.0258412608263524,0.0263377926421404,0.0241161616161616,0.0250218941573877,0.0219461216906641,0.0203657067776196,0.0220536165907941,0.0268926137410204,0.0254014333665971,0.0300155252716922,0.0340169673008813,0.0239712657140626,0.023932358842075,0.0179387726831971,0.0171899777989216,0.01456008158178,0.0138006571741511,0.0130401149298265,0.0122043471682888,0.0114735767416986,0.0112219451371571,0.0115951496345894,0.0082924417056563,0.0,0.0094135199460054,0.0120690365366396,0.0125428991665304,0.0164642014862279,0.0169131238447319,0.0166957026713124,0.0168824394176506,0.0170581928063164,0.0206344317831844,0.032796378184881,0.0345531820941657,0.0332600329851566,0.029216395744451,0.0324953660797034,0.0304102242254806,0.0314068126807957,0.0312987168725266,0.033975628789243,0.0328585780982211,0.0355066574982809,0.0369693011103853,0.0387581699346405,0.0370420168067226,0.0412683452268749,0.0459224598930481,0.0658512990602542,0.0951960917356493,0.0926508226691042,0.0941202281702501,0.086950314106225,0.0861848644043731,0.0885681731864793,0.0907332920792079,0.1039969254419677,0.1128483532392327,0.0986328879277052,0.0946547072121344,0.1048901488306165,0.0982509873458531,0.094076949038137,0.0943380986996203,0.0922403635751556,0.0980905048391315,0.099390243902439,0.0961675579322638,0.0941197090526684,0.0941144805311322,0.0941089973348037,0.093663146192329,0.0996079163554891,0.093349322018264,0.0949458137527572,0.097532656023222,0.0937894839148605,0.0994072490525702,0.0994857594936708,0.1013843648208469,0.1047324281150159,0.0996539087947882,0.1017736486486486
2014-01,0.0274794253033895,0.0320504040542391,0.0259286960857641,0.0274311133077968,0.0241046831955922,0.0190023752969121,0.0242606516290726,0.0259431807801224,0.0248827984132708,0.0299313893653516,0.0344714648325554,0.0251032977313479,0.0240067983853834,0.0197186982901268,0.0175049153294856,0.0161362869672776,0.0148245758524131,0.0147034345003606,0.0156369378087913,0.0134595474042301,0.0119774653221606,0.0120130282136965,0.0107048748353096,0.0087741110440126,0.0,0.0086627152526917,0.0101372144382897,0.0146449406558036,0.0161736361350875,0.0154247326085034,0.0164212910532276,0.01466762357585,0.020092367756987,0.0298761233908185,0.0326098085389577,0.0297177585496497,0.0288090585700686,0.0321991076708057,0.0305270941164043,0.0318042478651193,0.0312256484470666,0.0329805013927576,0.0316216364333863,0.0350917829636921,0.0368797767802984,0.0378257722007722,0.0365013346576447,0.0400752587017873,0.0461128992324832,0.0662251655629139,0.0939247345605327,0.094430174395025,0.0938922481146817,0.0873837981407702,0.0844688450853287,0.0846680307627178,0.087410071942446,0.1005586592178771,0.1105043149946062,0.0919623461259956,0.0922366365550499,0.1022860492379835,0.0963079457799745,0.0913525847824376,0.0927672955974842,0.0894596292805529,0.0979364823472513,0.0961196443007275,0.0927456382001836,0.0880888235774348,0.0890589521486838,0.0902984440098631,0.0897534340073372,0.0961455175400606,0.0900486057815298,0.0938359201773836,0.0949685534591195,0.0932819086913624,0.0969893636199747,0.0928610754266838,0.1006318966330283,0.1020389249304912,0.096887122717381,0.0954344624447717
2014-02,0.0278401436910642,0.0287507297139521,0.0277078085642317,0.0283155537995522,0.0245961820851688,0.0219464552453177,0.0250401284109149,0.0281183109554388,0.0258064516129032,0.0318867062585655,0.037085629318639,0.0257923128792987,0.0259230769230769,0.0215837937384898,0.0206934356584897,0.0164403580344638,0.0160449970396684,0.0156079854809437,0.0176853345197708,0.0146291615123971,0.014693665628245,0.0150123548883397,0.0118982244188174,0.0123985665444659,0.0079963525409462,0.0,0.0087599507044599,0.0134933679905202,0.0130212558818757,0.0120717356376742,0.0149717392242309,0.0136894376593745,0.0177271438025905,0.0290942537638572,0.0324125981041687,0.0299158456486042,0.0269917064589092,0.0288384082487514,0.0277836579170194,0.0302283555117463,0.0299197682193002,0.0345039704731014,0.0307172902368828,0.0329670329670329,0.0354111972647902,0.0367462118888411,0.0332745147466599,0.038466413181242,0.0435989652343996,0.0630012936610608,0.091470008269194,0.0917933963556651,0.0913235700469743,0.0872288832008621,0.0838331423950401,0.0858477011494252,0.0859266817287369,0.1018384481760277,0.1082491929390754,0.0925830826791871,0.0909849749582637,0.1024684913118055,0.0936118310718097,0.091206772621995,0.0908182865923934,0.0888263665594855,0.0989300411522633,0.0966705126091972,0.0916856973695339,0.0888223552894211,0.0897708883400051,0.092788000348827,0.0914650126670743,0.0961078109761503,0.0872623078926803,0.0897818807131867,0.0947810986198702,0.0942893867058391,0.0974917612596118,0.0954971857410881,0.099835701169421,0.100835548803646,0.0965005302226935,0.1006473801335221
2014-03,0.027027027027027,0.0286969655361801,0.0256699223641372,0.0283572767020612,0.0221320973348783,0.0190756485720514,0.0239345586750151,0.0271339220014716,0.025424498320167,0.0323554788610871,0.0388253681006827,0.0274864950746742,0.0272667781574929,0.0193752193752193,0.0192892743866916,0.0171854549593125,0.0164421997755331,0.0170298165137614,0.0179859932088285,0.0150834237305645,0.0154926046628227,0.0150297416337465,0.0140322288611261,0.0143814348749795,0.0098475797400528,0.0092595676647903,0.0,0.0098036135113904,0.0117403314917127,0.012473470603567,0.0142525687769307,0.0123148929640144,0.0170417482061317,0.0296268280383257,0.0313489409141583,0.0292595896520963,0.0272854886822249,0.0299061032863849,0.0277266875114953,0.0300860287403277,0.0307782500366407,0.0335961604388069,0.0306014094024519,0.0340062670159757,0.0371005790263778,0.0374567704176642,0.0359052711993888,0.0377609213221859,0.0446905824654212,0.0688561721404303,0.0982456140350877,0.0969430737754242,0.0962386041176115,0.0918636710271602,0.086426982082211,0.0892969437806565,0.09162888704425,0.1046592270348654,0.1159394372913686,0.0926421831165519,0.0925547269665624,0.1044069993519118,0.0979597261912673,0.0944182171618994,0.0949261314258974,0.0916823537614167,0.1017155983059364,0.0999494109994941,0.0949310804802134,0.0931079702753897,0.0927331479672353,0.0945110313764409,0.0952563708934602,0.0991844660194174,0.0936001826345027,0.0943607818007049,0.096553940075508,0.098328893194478,0.1020967741935483,0.0986955451636721,0.104420731707317,0.1062593391997343,0.1006257398951462,0.1007574423110797
2014-04,0.0267683565126364,0.0280675973548861,0.0231849496555378,0.0281857880111155,0.0223422538669285,0.0201482167670217,0.0220533133497484,0.0246135669981293,0.0242435996896819,0.0315098872666789,0.037433628318584,0.0254077253218884,0.0257436621929204,0.021777069580393,0.017636312535132,0.0176612753299869,0.0158423025758858,0.0152752009894867,0.0179213515210319,0.0158386128709569,0.016137737478411,0.0158481706124046,0.0132856162368859,0.0139723223423663,0.0108227720780527,0.0104353809105156,0.0072898664571877,0.0,0.0080307372531729,0.0090602238408243,0.0112291023893233,0.0104934985932628,0.0160160965794768,0.0264941978954373,0.0299607289414464,0.0266885740929881,0.0257795344751866,0.0276326319258108,0.0266814383972672,0.0291178579966531,0.0286937068378562,0.0324532721682689,0.0287902287708414,0.0307107641741988,0.0332585949177877,0.0337530136619341,0.0326811793882612,0.0353144321283351,0.0421262679452358,0.0628143575674439,0.0916017609210971,0.0908373307426073,0.089936150805716,0.0835164835164835,0.0828029266551662,0.0858418367346938,0.0871145731905225,0.0994182288299935,0.1092956367419374,0.0905336305231414,0.0880678301770021,0.1014531395813891,0.0937713427127441,0.0893199744191004,0.0920161455839091,0.0884981056544427,0.0962232202017227,0.0945038731095536,0.090391621129326,0.0891629297458894,0.0895947089133277,0.0873641090278871,0.089213749506124,0.0971766775973766,0.088443396226415,0.09141592194802,0.0904655585876126,0.0938978829389788,0.0965014093848449,0.0950008444519506,0.0996002085868242,0.0998888223723595,0.095659023280238,0.0970882620564149
